Bill Date,Due Date,Bill ID,Accounts Payable,Vendor Name,Entity Discount Percent,Payment Terms,Payment Terms Label,Bill Number,PurchaseOrder,Currency Code,Exchange Rate,SubTotal,Total,Balance,TotalRetentionAmountFCY,TotalRetentionAmountBCY,TCS Amount,Vendor Notes,Terms & Conditions,Adjustment,Adjustment Description,Adjustment Account,Branch ID,Branch Name,Is Inclusive Tax,Submitted By,Approved By,Submitted Date,Approved Date,Bill Status,Created By,Product ID,MRP,Is Tax Calculated on Label Price,Item Name,Account,Account Code,Description,Quantity,Usage unit,Tax Amount,Item Total,Is Billable,Reference Invoice Type,Source of Supply,Destination of Supply,GST Treatment,GST Identification Number (GSTIN),TDS Calculation Type,TDS TaxID,TDS Name,TDS Percentage,TDS Section Code,TDS Section,TDS Amount,TCS Tax Name,TCS Percentage,Nature Of Collection,SKU,UPC,MPN,EAN,ISBN,Warehouse Name,Rate,Discount Type,Is Discount Before Tax,Discount,Discount Amount,HSN/SAC,Purchase Receive Number,Purchase Order Number,Bill Receive Status,Manually Received Quantity,Tax ID,Tax Name,Tax Percentage,Tax Type,Item TDS Name,Item TDS Percentage,Item TDS Amount,Item TDS Section Code,Item TDS Section,Item Exemption Code,Item Type,Batch ID,Batch Reference#,Manufacturer Batch#,Manufactured Date,Expiry Date,Quantity In,Serial Numbers,Reverse Charge Tax Name,Reverse Charge Tax Rate,Reverse Charge Tax Type,Supply Type,ITC Eligibility,Entity Discount Amount,Discount Account,Discount Account Code,Item Discount Account,Item Discount Account Code,Is Landed Cost,Customer Name,Project Name,CGST Rate %,SGST Rate %,IGST Rate %,CESS Rate %,CGST(FCY),SGST(FCY),IGST(FCY),CESS(FCY),CGST,SGST,IGST,CESS,Loaction,CF.Customs duty 
2022-03-21,2022-03-21,99381000004985473,Accounts Payable,DEEPAM UMBRELLAS AND BAGS,0.00,0,Due on Receipt,KRA/952,,INR,1.00,2517.86,2820.00,0.00,0.00,0.00,,,,0.00,Adjustment,,99381000000098082,Cochin,false,,,,,Paid,Safna,,,FALSE,,Marketing expenses,,Umbrella Stand,1.00,,45.00,375.00,false,,KL,KL,business_gst,32ABRPL4412D1Z0,item_level,,,0.00,,,0.000,,,,,,,,,,375.00,entity_level,true,0.00,0.0,,,,Not Received,0.00,99381000000006192,GST12,12.00,Tax Group,,,0.000,,,,service,,,,,,,,,,,,eligible,0.000,,,,,false,,,6.00,6.00,0.00,0.00,22.50,22.50,0.00,0.00,22.50,22.50,0.00,0.00,,
2022-03-21,2022-03-21,99381000005003145,Accounts Payable,PRINT KOCHI,0.00,0,Due on Receipt,0108/2021-22,,INR,1.00,3310.00,3780.00,0.00,0.00,0.00,,,,0.20,Adjustment,Other Expenses,99381000000098082,Cochin,false,,,,,Paid,Safna,,,FALSE,,Printing and Stationery Expenses,,Id card printing,9.00,,243.00,1350.00,false,,KL,KL,business_gst,32CTTPP3054R1ZU,item_level,,,0.00,,,0.000,,,,,,,,,,150.00,entity_level,true,0.00,0.0,,,,Not Received,0.00,99381000000006208,GST18,18.00,Tax Group,,,0.000,,,,service,,,,,,,,,,,,eligible,0.000,,,,,false,,,9.00,9.00,0.00,0.00,121.50,121.50,0.00,0.00,121.50,121.50,0.00,0.00,,
2022-03-21,2022-03-21,99381000005003145,Accounts Payable,PRINT KOCHI,0.00,0,Due on Receipt,0108/2021-22,,INR,1.00,3310.00,3780.00,0.00,0.00,0.00,,,,0.20,Adjustment,Other Expenses,99381000000098082,Cochin,false,,,,,Paid,Safna,,,FALSE,,Printing and Stationery Expenses,,Visiting card Printing,28.00,,226.80,1260.00,false,,KL,KL,business_gst,32CTTPP3054R1ZU,item_level,,,0.00,,,0.000,,,,,,,,,,45.00,entity_level,true,0.00,0.0,,,,Not Received,0.00,99381000000006208,GST18,18.00,Tax Group,,,0.000,,,,service,,,,,,,,,,,,eligible,0.000,,,,,false,,,9.00,9.00,0.00,0.00,113.40,113.40,0.00,0.00,113.40,113.40,0.00,0.00,,
2022-03-21,2022-03-21,99381000005003145,Accounts Payable,PRINT KOCHI,0.00,0,Due on Receipt,0108/2021-22,,INR,1.00,3310.00,3780.00,0.00,0.00,0.00,,,,0.20,Adjustment,Other Expenses,99381000000098082,Cochin,false,,,,,Paid,Safna,,,FALSE,,Printing and Stationery Expenses,,Cutting charge,1.00,,0.00,100.00,false,,KL,KL,business_gst,32CTTPP3054R1ZU,item_level,,,0.00,,,0.000,,,,,,,,,,100.00,entity_level,true,0.00,0.0,,,,Not Received,0.00,99381000000006152,GST0,0.00,Tax Group,,,0.000,,,,service,,,,,,,,,,,,eligible,0.000,,,,,false,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
2022-03-21,2022-03-21,99381000005003145,Accounts Payable,PRINT KOCHI,0.00,0,Due on Receipt,0108/2021-22,,INR,1.00,3310.00,3780.00,0.00,0.00,0.00,,,,0.20,Adjustment,Other Expenses,99381000000098082,Cochin,false,,,,,Paid,Safna,,,FALSE,,Printing and Stationery Expenses,,"Designing charge (id card)
",1.00,,0.00,300.00,false,,KL,KL,business_gst,32CTTPP3054R1ZU,item_level,,,0.00,,,0.000,,,,,,,,,,300.00,entity_level,true,0.00,0.0,,,,Not Received,0.00,99381000000006152,GST0,0.00,Tax Group,,,0.000,,,,service,,,,,,,,,,,,eligible,0.000,,,,,false,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
2022-03-21,2022-03-21,99381000005003145,Accounts Payable,PRINT KOCHI,0.00,0,Due on Receipt,0108/2021-22,,INR,1.00,3310.00,3780.00,0.00,0.00,0.00,,,,0.20,Adjustment,Other Expenses,99381000000098082,Cochin,false,,,,,Paid,Safna,,,FALSE,,Printing and Stationery Expenses,,Designing charge (Visiting card),1.00,,0.00,300.00,false,,KL,KL,business_gst,32CTTPP3054R1ZU,item_level,,,0.00,,,0.000,,,,,,,,,,300.00,entity_level,true,0.00,0.0,,,,Not Received,0.00,99381000000006152,GST0,0.00,Tax Group,,,0.000,,,,service,,,,,,,,,,,,eligible,0.000,,,,,false,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
2022-03-23,2022-03-23,99381000005008173,Accounts Payable,Government of Kerala Legal Metrology Dept,0.00,0,Due on Receipt,ESS/OV/016-03/22,,INR,1.00,3720.00,3720.00,0.00,0.00,0.00,,,,0.00,Adjustment,,99381000000098082,Cochin,false,,,,,Paid,Safna,99381000000172016,,FALSE,Government Stamping Fee / Expense for 20 KG,Inventory Asset,,,14.00,nos,0.00,2380.00,false,,KL,KL,business_none,,item_level,,,0.00,,,0.000,,,,SF20,,,,,Cochin,170.00,entity_level,true,0.00,0.0,998729,,,Received,14.00,,,,,,,0.000,,,,goods,,,,,,,,,,,,eligible,0.000,,,,,false,,,,,,,,,,,,,,,,
2022-03-23,2022-03-23,99381000005008173,Accounts Payable,Government of Kerala Legal Metrology Dept,0.00,0,Due on Receipt,ESS/OV/016-03/22,,INR,1.00,3720.00,3720.00,0.00,0.00,0.00,,,,0.00,Adjustment,,99381000000098082,Cochin,false,,,,,Paid,Safna,99381000002879328,,FALSE,Government Stamping Fee / Expense for 620.81g,Inventory Asset,,,1.00,nos,0.00,335.00,false,,KL,KL,business_none,,item_level,,,0.00,,,0.000,,,,SF62081,,,,,Cochin,335.00,entity_level,true,0.00,0.0,998729,,,Received,1.00,,,,,,,0.000,,,,goods,,,,,,,,,,,,eligible,0.000,,,,,false,,,,,,,,,,,,,,,,
2022-03-23,2022-03-23,99381000005008173,Accounts Payable,Government of Kerala Legal Metrology Dept,0.00,0,Due on Receipt,ESS/OV/016-03/22,,INR,1.00,3720.00,3720.00,0.00,0.00,0.00,,,,0.00,Adjustment,,99381000000098082,Cochin,false,,,,,Paid,Safna,99381000000663063,,FALSE,Government Stamping Fee / Expense for 100Kg,Inventory Asset,,,2.00,nos,0.00,670.00,false,,KL,KL,business_none,,item_level,,,0.00,,,0.000,,,,SF100,,,,,Cochin,335.00,entity_level,true,0.00,0.0,998729,,,Received,2.00,,,,,,,0.000,,,,goods,,,,,,,,,,,,eligible,0.000,,,,,false,,,,,,,,,,,,,,,,
2022-03-23,2022-03-23,99381000005008173,Accounts Payable,Government of Kerala Legal Metrology Dept,0.00,0,Due on Receipt,ESS/OV/016-03/22,,INR,1.00,3720.00,3720.00,0.00,0.00,0.00,,,,0.00,Adjustment,,99381000000098082,Cochin,false,,,,,Paid,Safna,99381000000548508,,FALSE,Government Stamping Fee /Expense for 200Kg,Inventory Asset,,,1.00,nos,0.00,335.00,false,,KL,KL,business_none,,item_level,,,0.00,,,0.000,,,,SF200,,,,,Cochin,335.00,entity_level,true,0.00,0.0,998729,,,Received,1.00,,,,,,,0.000,,,,goods,,,,,,,,,,,,eligible,0.000,,,,,false,,,,,,,,,,,,,,,,
2022-03-19,2022-03-19,99381000005011173,Accounts Payable,DIGITAL SCALE,0.00,0,Due on Receipt,101,,INR,1.00,35250.00,41595.00,0.00,0.00,0.00,,,,0.00,Adjustment,,99381000000098082,Cochin,false,,,,,Paid,Safna,99381000000035371,,FALSE,Price Computing Scale-W,Inventory Asset,,,15.00,nos,6345.00,35250.00,false,,KL,KL,business_gst,32AOLPN0287R2ZA,item_level,,,0.00,,,0.000,,,,ATMPCW,,,,,Cochin,2350.00,entity_level,true,0.00,0.0,84231000,,,Received,15.00,99381000000006208,GST18,18.00,Tax Group,,,0.000,,,,goods,,,,,,,,,,,,eligible,0.000,,,,,false,,,9.00,9.00,0.00,0.00,3172.50,3172.50,0.00,0.00,3172.50,3172.50,0.00,0.00,,
2022-03-21,2022-03-21,99381000005011205,Accounts Payable,DIGITAL SCALE,0.00,0,Due on Receipt,104,,INR,1.00,35250.00,41595.00,0.00,0.00,0.00,,,,0.00,Adjustment,,99381000000098082,Cochin,false,,,,,Paid,Safna,99381000000035371,,FALSE,Price Computing Scale-W,Inventory Asset,,,15.00,nos,6345.00,35250.00,false,,KL,KL,business_gst,32AOLPN0287R2ZA,item_level,,,0.00,,,0.000,,,,ATMPCW,,,,,Cochin,2350.00,entity_level,true,0.00,0.0,84231000,,,Received,15.00,99381000000006208,GST18,18.00,Tax Group,,,0.000,,,,goods,,,,,,,,,,,,eligible,0.000,,,,,false,,,9.00,9.00,0.00,0.00,3172.50,3172.50,0.00,0.00,3172.50,3172.50,0.00,0.00,,
2022-03-01,2022-03-01,99381000005012600,Accounts Payable,MARY SHALET,0.00,0,Due on Receipt,Floor rent,,INR,1.00,115000.00,103500.00,0.00,0.00,0.00,,,,0.00,Adjustment,,99381000000098082,Cochin,false,,,,,Paid,Safna,,,FALSE,,Rental Charges,,Rent for Aug,1.00,,0.00,65000.00,false,,KL,KL,business_none,,entity_level,99381000002948745,Rent on land or furniture etc,10.00,194I,Section 194 I,11500.000,,,,,,,,,,65000.00,entity_level,true,0.00,0.0,,,,Not Received,0.00,,,,,,,,,,,service,,,,,,,,,,,,eligible,0.000,,,,,false,,,,,,,,,,,,,,,,
2022-03-01,2022-03-01,99381000005012600,Accounts Payable,MARY SHALET,0.00,0,Due on Receipt,Floor rent,,INR,1.00,115000.00,103500.00,0.00,0.00,0.00,,,,0.00,Adjustment,,99381000000098082,Cochin,false,,,,,Paid,Safna,,,FALSE,,Rental Charges,,Rent for Feb,1.00,,0.00,50000.00,false,,KL,KL,business_none,,entity_level,99381000002948745,Rent on land or furniture etc,10.00,194I,Section 194 I,11500.000,,,,,,,,,,50000.00,entity_level,true,0.00,0.0,,,,Not Received,0.00,,,,,,,,,,,service,,,,,,,,,,,,eligible,0.000,,,,,false,,,,,,,,,,,,,,,,
2022-04-01,2022-04-01,99381000005033063,Accounts Payable,MARY SHALET,0.00,0,Due on Receipt,Rent for March 2022,,INR,1.00,50000.00,45000.00,0.00,0.00,0.00,,,,0.00,Adjustment,,99381000000098082,Cochin,false,,,,,Paid,null,,,FALSE,,Rental Charges,,Rent-Office,1.00,,0.00,50000.00,false,,KL,KL,business_none,,entity_level,99381000002783397,Rent on land or furniture etc,10.00,194I,Section 194 I,5000.000,,,,,,,,,,50000.00,entity_level,true,0.00,0.0,,,,Not Received,0.00,,,,,,,,,,,service,,,,,,,,,,,,eligible,0.000,,,,,false,,,,,,,,,,,,,,,,
2022-03-30,2022-03-30,99381000005038737,Accounts Payable,COLOR TOUCH PRINTERS,0.00,0,Due on Receipt,102/2021-22,,INR,1.00,1200.00,1416.00,0.00,0.00,0.00,,,,0.00,Adjustment,,99381000000098082,Cochin,false,,,,,Paid,Safna,,,FALSE,,Printing and Stationery Expenses,,Yesweigh Sticker,400.00,,216.00,1200.00,false,,KL,KL,business_gst,32AXXPV8473C1ZS,item_level,,,0.00,,,0.000,,,,,,,,,,3.00,entity_level,true,0.00,0.0,,,,Not Received,0.00,99381000000006208,GST18,18.00,Tax Group,,,0.000,,,,service,,,,,,,,,,,,eligible,0.000,,,,,false,,,9.00,9.00,0.00,0.00,108.00,108.00,0.00,0.00,108.00,108.00,0.00,0.00,,
2022-03-31,2022-03-31,99381000005038993,Accounts Payable,SUPER METAL LABELS,0.00,0,Due on Receipt,200,,INR,1.00,9900.00,11682.00,0.00,0.00,0.00,,,,0.00,Adjustment,,99381000000098082,Cochin,false,,,,,Paid,Safna,,,FALSE,,Raw Materials And Consumables,,Stamping plate,2200.00,,1782.00,9900.00,false,,KL,KL,business_gst,32BNKPM3095H1ZV,item_level,,,0.00,,,0.000,,,,,,,,,,4.50,entity_level,true,0.00,0.0,,,,Not Received,0.00,99381000000006208,GST18,18.00,Tax Group,,,0.000,,,,service,,,,,,,,,,,,eligible,0.000,,,,,false,,,9.00,9.00,0.00,0.00,891.00,891.00,0.00,0.00,891.00,891.00,0.00,0.00,,
2022-03-30,2022-03-30,99381000005045987,Accounts Payable,EXCEL PACKAGING SOLUTIONS,0.00,0,Due on Receipt,3042,,INR,1.00,144.00,170.00,0.00,0.00,0.00,,,,0.08,Adjustment,Other Expenses,99381000000098082,Cochin,false,,,,,Paid,Safna,,,FALSE,,Raw materials,,PP Strap Clip,1.00,,25.92,144.00,false,,KL,KL,business_gst,32ARNPR0564N1ZB,item_level,,,0.00,,,0.000,,,,,,,,,,144.00,entity_level,true,0.00,0.0,,,,Not Received,0.00,99381000000006208,GST18,18.00,Tax Group,,,0.000,,,,service,,,,,,,,,,,,eligible,0.000,,,,,false,,,9.00,9.00,0.00,0.00,12.96,12.96,0.00,0.00,12.96,12.96,0.00,0.00,,
2022-03-31,2022-03-31,99381000005057683,Accounts Payable,LOGIWIZ LOGISTICS INDIA PVT LTD,0.00,0,Due on Receipt,KER/00411/21-22,,INR,1.00,82158.00,88730.64,0.00,0.00,0.00,,,,0.00,Adjustment,,99381000000098082,Cochin,false,,,,,Paid,Safna,,,FALSE,,Rental Charges,,Warehouse rent,1.00,,14788.44,82158.00,false,,KL,KL,business_gst,32AABCL1449G1ZW,entity_level,99381000002948745,Rent on land or furniture etc,10.00,194I,Section 194 I,8215.800,,,,,,,,,,82158.00,entity_level,true,0.00,0.0,,,,Not Received,0.00,99381000000006208,GST18,18.00,Tax Group,,,,,,,service,,,,,,,,,,,,eligible,0.000,,,,,false,,,9.00,9.00,0.00,0.00,7394.22,7394.22,0.00,0.00,7394.22,7394.22,0.00,0.00,,
2022-03-31,2022-03-31,99381000005057721,Accounts Payable,LOGIWIZ LOGISTICS INDIA PVT LTD,0.00,0,Due on Receipt,KER/00412/21-22,,INR,1.00,8740.25,10138.36,0.00,0.00,0.00,,,,-0.32,Adjustment,Other Expenses,99381000000098082,Cochin,false,,,,,Paid,Safna,,,FALSE,,Storage and Handling Charges,,Handling charges,1.00,,1573.24,8740.25,false,,KL,KL,business_gst,32AABCL1449G1ZW,entity_level,99381000002805051,Payment of contractors for Others,2.00,194C,Section 194 C,174.810,,,,,,,,,,8740.25,entity_level,true,0.00,0.0,,,,Not Received,0.00,99381000000006208,GST18,18.00,Tax Group,,,,,,,service,,,,,,,,,,,,eligible,0.000,,,,,false,,,9.00,9.00,0.00,0.00,786.62,786.62,0.00,0.00,786.62,786.62,0.00,0.00,,
2022-04-02,2022-04-02,99381000005062341,Accounts Payable,Amazon Internet Service Pvt Ltd,0.00,0,Due on Receipt,AIN2223000003091,,INR,1.00,31633.76,37327.86,0.00,0.00,0.00,,,,0.02,Adjustment,Other Expenses,99381000000098082,Cochin,false,,,,,Paid,Safna,,,FALSE,,Cloud charges,,AISPL Service charge,1.00,,5694.08,31633.76,false,,DL,KL,business_gst,07AAJCA9880A1ZL,item_level,,,0.00,,,0.000,,,,,,,,,,31633.76,entity_level,true,0.00,0.0,,,,Not Received,0.00,99381000000006196,IGST18,18.00,ItemAmount,,,0.000,,,,service,,,,,,,,,,,,eligible,0.000,,,,,false,,,0.00,0.00,18.00,0.00,0.00,0.00,5694.08,0.00,0.00,0.00,5694.08,0.00,,
2022-03-31,2022-03-31,99381000005062451,Accounts Payable,PINAKIN KANTHIBHAI PATEL,0.00,0,Due on Receipt,PIN/0331,,INR,1.00,305921.00,275329.00,0.00,0.00,0.00,,,,0.10,Adjustment,Other Expenses,99381000000098082,Cochin,false,,,,,Paid,Safna,,,FALSE,,Consultancy Charges,,Professional Fees (Consultancy charge),1.00,,0.00,305921.00,false,,KL,KL,business_none,,entity_level,99381000004863203,194J - Professional Fees,10.00,194J,Section 194 J,30592.100,,,,,,,,,,305921.00,entity_level,true,0.00,0.0,,,,Not Received,0.00,,,,,,,,,,,service,,,,,,,,,,,,eligible,0.000,,,,,false,,,,,,,,,,,,,,,,
2022-05-01,2022-05-01,99381000005062543,Accounts Payable,MARKQBRANDS PVT LTD,0.00,0,Due on Receipt,0027,04.04.2022,INR,1.00,3750.00,4425.00,0.00,0.00,0.00,,,,0.00,Adjustment,,99381000000098082,Cochin,false,,,,,Paid,Safna,,,FALSE,,Advertisement expenses,,Social media posters,1.00,,675.00,3750.00,false,,KL,KL,business_gst,32AAPCM2491R1ZQ,item_level,,,0.00,,,0.000,,,,,,,,,,3750.00,entity_level,true,0.00,0.0,,,,Not Received,0.00,99381000000006208,GST18,18.00,Tax Group,,,0.000,,,,service,,,,,,,,,,,,eligible,0.000,,,,,false,,,9.00,9.00,0.00,0.00,337.50,337.50,0.00,0.00,337.50,337.50,0.00,0.00,,
2023-03-01,2023-03-01,99381000005062691,Accounts Payable,ITS DEVELOPERS,0.00,0,Due On Receipt,DEV22-23:005,04.04.2022,INR,1.00,200.00,236.00,0.00,0.00,0.00,,,,0.00,Adjustment,,99381000000098082,Cochin,false,,,,,Paid,Safna,,,FALSE,,Advertisement expenses,,Service charge for Facebook post designing,1.00,,36.00,200.00,false,,KL,KL,business_gst,32AGAPN9305P2Z5,item_level,,,0.00,,,0.000,,,,,,,,,,200.00,entity_level,true,0.00,0.0,,,,Not Received,0.00,99381000000006208,GST18,18.00,Tax Group,,,0.000,,,,service,,,,,,,,,,,,eligible,0.000,,,,,false,,,9.00,9.00,0.00,0.00,18.00,18.00,0.00,0.00,18.00,18.00,0.00,0.00,,
2022-04-02,2022-04-02,99381000005062757,Accounts Payable,AEOSERVE ADVISORY SERVICES LLP,0.00,0,Due on Receipt,AEO/002/2022-2023,,INR,1.00,31250.00,28125.00,0.00,0.00,0.00,,,,0.00,Adjustment,,99381000000098082,Cochin,false,,,,,Paid,Safna,,,FALSE,,Consultancy Charges,,"Professional fess(Second instalment)with respect to consultation, documentation and advisory in connection with filing the application for AEO -T2 status",1.00,,0.00,31250.00,false,,KL,KL,business_none,,entity_level,99381000004863203,194J - Professional Fees,10.00,194J,Section 194 J,3125.000,,,,,,,,,,31250.00,entity_level,true,0.00,0.0,,,,Not Received,0.00,,,,,,,,,,,service,,,,,,,,,,,,eligible,0.000,,,,,false,,,,,,,,,,,,,,,,
2022-05-01,2022-05-01,99381000005067465,Accounts Payable,AMAL ASSOCIATES,0.00,0,Due on Receipt,AA/04/22/01,01.04.2022,INR,1.00,3855.50,4549.00,0.00,0.00,0.00,,,,-0.50,Adjustment,Other Expenses,99381000000098082,Cochin,false,,,,,Paid,Safna,,,FALSE,,Freight Outwards,,Courier charge,1.00,,694.00,3855.50,false,,KL,KL,business_gst,32BVQPA0628G1ZY,item_level,,,0.00,,,0.000,,,,,,,,,,3855.50,entity_level,true,0.00,0.0,,,,Not Received,0.00,99381000000006208,GST18,18.00,Tax Group,,,0.000,,,,service,,,,,,,,,,,,eligible,0.000,,,,,false,,,9.00,9.00,0.00,0.00,347.00,347.00,0.00,0.00,347.00,347.00,0.00,0.00,,
2022-04-01,2022-04-01,99381000005075925,Accounts Payable,Asianet Sattellite Communications Private Limited,0.00,0,Due on Receipt,CN04S2210451,,INR,1.00,699.00,824.82,0.00,0.00,0.00,,,,0.00,Adjustment,,99381000000098082,Cochin,false,,,,,Paid,Safna,,,FALSE,,Internet and IT Charges,,Internet charge,1.00,,125.82,699.00,false,,KL,KL,business_gst,32AAECA5548E1Z0,item_level,,,0.00,,,0.000,,,,,,,,,,699.00,entity_level,true,0.00,0.0,,,,Not Received,0.00,99381000000006208,GST18,18.00,Tax Group,,,0.000,,,,service,,,,,,,,,,,,eligible,0.000,,,,,false,,,9.00,9.00,0.00,0.00,62.91,62.91,0.00,0.00,62.91,62.91,0.00,0.00,,
2022-04-06,2022-04-06,99381000005083093,Accounts Payable,Government of Kerala Legal Metrology Dept,0.00,0,Due on Receipt,ESS/OV/018-04/22,,INR,1.00,5120.00,5120.00,0.00,0.00,0.00,,,,0.00,Adjustment,,99381000000098082,Cochin,false,,,,,Paid,Safna,99381000000172016,,FALSE,Government Stamping Fee / Expense for 20 KG,Inventory Asset,,,6.00,nos,0.00,1020.00,false,,KL,KL,business_none,,item_level,,,0.00,,,0.000,,,,SF20,,,,,Cochin,170.00,entity_level,true,0.00,0.0,998729,,,Received,6.00,,,,,,,0.000,,,,goods,,,,,,,,,,,,eligible,0.000,,,,,false,,,,,,,,,,,,,,,,
2022-04-06,2022-04-06,99381000005083093,Accounts Payable,Government of Kerala Legal Metrology Dept,0.00,0,Due on Receipt,ESS/OV/018-04/22,,INR,1.00,5120.00,5120.00,0.00,0.00,0.00,,,,0.00,Adjustment,,99381000000098082,Cochin,false,,,,,Paid,Safna,99381000000186027,,FALSE,Government Stamping Fee /Expense for 30 kg,Inventory Asset,,,8.00,nos,0.00,2680.00,false,,KL,KL,business_none,,item_level,,,0.00,,,0.000,,,,SF30,,,,,Cochin,335.00,entity_level,true,0.00,0.0,998729,,,Received,8.00,,,,,,,0.000,,,,goods,,,,,,,,,,,,eligible,0.000,,,,,false,,,,,,,,,,,,,,,,
2022-04-06,2022-04-06,99381000005083093,Accounts Payable,Government of Kerala Legal Metrology Dept,0.00,0,Due on Receipt,ESS/OV/018-04/22,,INR,1.00,5120.00,5120.00,0.00,0.00,0.00,,,,0.00,Adjustment,,99381000000098082,Cochin,false,,,,,Paid,Safna,99381000004396516,,FALSE,Government Stamping Fee / Expense for 50kg/100Kg,Inventory Asset,,,2.00,nos,0.00,670.00,false,,KL,KL,business_none,,item_level,,,0.00,,,0.000,,,,SF50100,,,,,Cochin,335.00,entity_level,true,0.00,0.0,998729,,,Received,2.00,,,,,,,0.000,,,,goods,,,,,,,,,,,,eligible,0.000,,,,,false,,,,,,,,,,,,,,,,
2022-04-06,2022-04-06,99381000005083093,Accounts Payable,Government of Kerala Legal Metrology Dept,0.00,0,Due on Receipt,ESS/OV/018-04/22,,INR,1.00,5120.00,5120.00,0.00,0.00,0.00,,,,0.00,Adjustment,,99381000000098082,Cochin,false,,,,,Paid,Safna,99381000000548508,,FALSE,Government Stamping Fee /Expense for 200Kg,Inventory Asset,,,1.00,nos,0.00,335.00,false,,KL,KL,business_none,,item_level,,,0.00,,,0.000,,,,SF200,,,,,Cochin,335.00,entity_level,true,0.00,0.0,998729,,,Received,1.00,,,,,,,0.000,,,,goods,,,,,,,,,,,,eligible,0.000,,,,,false,,,,,,,,,,,,,,,,
2022-04-06,2022-04-06,99381000005083093,Accounts Payable,Government of Kerala Legal Metrology Dept,0.00,0,Due on Receipt,ESS/OV/018-04/22,,INR,1.00,5120.00,5120.00,0.00,0.00,0.00,,,,0.00,Adjustment,,99381000000098082,Cochin,false,,,,,Paid,Safna,99381000000548525,,FALSE,Government Stamping Fee /Expense for 300kg,Inventory Asset,,,1.00,nos,0.00,415.00,false,,KL,KL,business_none,,item_level,,,0.00,,,0.000,,,,SF300,,,,,Cochin,415.00,entity_level,true,0.00,0.0,998729,,,Received,1.00,,,,,,,0.000,,,,goods,,,,,,,,,,,,eligible,0.000,,,,,false,,,,,,,,,,,,,,,,
2022-04-06,2022-04-06,99381000005083137,Accounts Payable,Government of Kerala Legal Metrology Dept,0.00,0,Due on Receipt,ESS/OV/017-04/22,,INR,1.00,27740.00,27740.00,0.00,0.00,0.00,,,,0.00,Adjustment,,99381000000098082,Cochin,false,,,,,Paid,Safna,99381000000548483,,FALSE,Government Stamping Fee /Expense for 10 kg,Inventory Asset,,,8.00,nos,0.00,1360.00,false,,KL,KL,business_none,,item_level,,,0.00,,,0.000,,,,SF10,,,,,Cochin,170.00,entity_level,true,0.00,0.0,998729,,,Received,8.00,,,,,,,0.000,,,,goods,,,,,,,,,,,,eligible,0.000,,,,,false,,,,,,,,,,,,,,,,
2022-04-06,2022-04-06,99381000005083137,Accounts Payable,Government of Kerala Legal Metrology Dept,0.00,0,Due on Receipt,ESS/OV/017-04/22,,INR,1.00,27740.00,27740.00,0.00,0.00,0.00,,,,0.00,Adjustment,,99381000000098082,Cochin,false,,,,,Paid,Safna,99381000000172016,,FALSE,Government Stamping Fee / Expense for 20 KG,Inventory Asset,,,103.00,nos,0.00,17510.00,false,,KL,KL,business_none,,item_level,,,0.00,,,0.000,,,,SF20,,,,,Cochin,170.00,entity_level,true,0.00,0.0,998729,,,Received,103.00,,,,,,,0.000,,,,goods,,,,,,,,,,,,eligible,0.000,,,,,false,,,,,,,,,,,,,,,,
2022-04-06,2022-04-06,99381000005083137,Accounts Payable,Government of Kerala Legal Metrology Dept,0.00,0,Due on Receipt,ESS/OV/017-04/22,,INR,1.00,27740.00,27740.00,0.00,0.00,0.00,,,,0.00,Adjustment,,99381000000098082,Cochin,false,,,,,Paid,Safna,99381000000186027,,FALSE,Government Stamping Fee /Expense for 30 kg,Inventory Asset,,,20.00,nos,0.00,6700.00,false,,KL,KL,business_none,,item_level,,,0.00,,,0.000,,,,SF30,,,,,Cochin,335.00,entity_level,true,0.00,0.0,998729,,,Received,20.00,,,,,,,0.000,,,,goods,,,,,,,,,,,,eligible,0.000,,,,,false,,,,,,,,,,,,,,,,
2022-04-06,2022-04-06,99381000005083137,Accounts Payable,Government of Kerala Legal Metrology Dept,0.00,0,Due on Receipt,ESS/OV/017-04/22,,INR,1.00,27740.00,27740.00,0.00,0.00,0.00,,,,0.00,Adjustment,,99381000000098082,Cochin,false,,,,,Paid,Safna,99381000000186036,,FALSE,Government Stamping Fee /Expense for 50 kg,Inventory Asset,,,2.00,nos,0.00,670.00,false,,KL,KL,business_none,,item_level,,,0.00,,,0.000,,,,SF50,,,,,Cochin,335.00,entity_level,true,0.00,0.0,998729,,,Received,2.00,,,,,,,0.000,,,,goods,,,,,,,,,,,,eligible,0.000,,,,,false,,,,,,,,,,,,,,,,
